run_id,ld,s,seed,model,pred,tp
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2219,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3709,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2366,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2135,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2706,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2578,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2536,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2331,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2195,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2183,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2259,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2835,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1978,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1943,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2016,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2976,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2723,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2509,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2647,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2029,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2123,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3101,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2646,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2781,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2821,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.4114,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2441,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2595,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1965,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2003,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2792,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2116,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2164,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2545,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2124,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2131,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2703,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2674,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3663,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2643,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.254,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2837,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2542,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2606,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2711,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2886,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.251,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2785,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2724,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3094,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2854,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3641,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2513,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3189,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2121,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2287,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3102,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2734,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2586,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2697,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2578,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1993,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.202,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3756,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2603,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3731,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3033,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2372,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2593,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3067,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2221,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2282,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2517,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2185,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2203,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3715,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3184,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3072,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3371,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2407,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2128,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2041,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2353,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2311,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2483,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3016,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2039,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2011,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2021,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3029,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2351,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2251,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2377,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3276,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2297,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2298,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2344,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3442,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.206,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2122,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3506,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2151,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.224,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2748,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.247,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2794,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2266,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2299,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3001,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2386,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2692,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1868,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1914,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2148,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.4564,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1885,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1875,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2015,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3166,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2844,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.252,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2651,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2198,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2183,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2739,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2628,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.256,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.303,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.224,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2752,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2569,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2706,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2846,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2873,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2726,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2918,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2729,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2204,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2232,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2968,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2632,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2966,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2829,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3249,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2528,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2782,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2289,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3139,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2312,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2417,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.272,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2877,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2165,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2152,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2959,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2487,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2621,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3133,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1994,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2081,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.24,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.443,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2611,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2652,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2759,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.251,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2326,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3051,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.299,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2981,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3375,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1931,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2071,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2187,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3612,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2366,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2814,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2988,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2468,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2481,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2495,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2857,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2315,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2496,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2278,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2527,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2259,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2374,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3447,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2246,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.232,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2606,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3683,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.305,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3174,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.5635,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1761,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1774,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2897,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2518,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2921,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2465,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2558,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1908,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1891,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1918,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3326,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.1966,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2134,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.4633,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.21,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.209,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2904,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2549,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2818,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3183,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2678,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2757,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2197,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2324,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2369,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2405,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2449,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.3577,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2607,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2788,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.409,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.237,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2538,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2164,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2458,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2444,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2751,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.37,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2799,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2804,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2901,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2296,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2306,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.247,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.312,0.45
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2798,0.19
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2807,0.25
2_1_1,32,24000,123,"PolynomialRegression(method=spline, degree=3)",0.2892,0.45
